model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M4_block_alpha_full_response,3,0.24548152303043244,0.06026117814934073,TRUE,alpha_volatile,"alpha[2,2]",0.25761811803043244,0.093058893,0.001563520495,0.9650382339999998,1.0023082004112633,4016.0473564265726,2698.5840402659783,0.012136595
M4_block_alpha_full_response,3,0.034130135618589755,0.001164866157343329,FALSE,alpha_volatile,"alpha[3,2]",0.03805728621858975,0.0355361345,0.00609566998,0.07748110879999999,1.0014389479670516,3162.2359496809486,1668.6774161833362,0.0039271506
M4_block_alpha_full_response,3,-0.019560938112862525,3.826302998552377e-4,TRUE,alpha_volatile,"alpha[4,2]",0.8540936918871375,0.914813535,0.4983304205,0.997486561,0.9994314724280016,6294.3435734014265,2582.1363391813716,0.87365463
M4_block_alpha_full_response,3,0.20708639600074477,0.04288477540857728,TRUE,alpha_volatile,"alpha[5,2]",0.3245861160007448,0.19268896000000002,0.005413980470000003,0.9668024989999999,1.0005857628646597,4935.385148242051,2212.6483450692385,0.11749972
M4_block_alpha_full_response,3,0.11010074973249995,0.012122175091658588,TRUE,alpha_volatile,"alpha[6,2]",0.9004830197325,0.943926715,0.655206155,0.9983852985,1.0001004997059209,4483.901538081318,2349.3345127489347,0.79038227
M4_block_alpha_full_response,3,-0.3164855925771064,0.10016313030888219,TRUE,alpha_volatile,"alpha[7,2]",0.3866062874228936,0.250993115,0.0025714991700000007,0.9832071975,1.0003714360037628,5636.44836789117,2544.735868561407,0.70309188
M4_block_alpha_full_response,3,0.446421385943621,0.19929205382782342,TRUE,alpha_volatile,"alpha[8,2]",0.498383197943621,0.49905983,0.01194244085,0.9893046285,1.0003200673260468,5887.723141022694,2884.5605410972994,0.051961812
M4_block_alpha_full_response,3,0.16907315654896804,0.028585732265431853,TRUE,alpha_volatile,"alpha[9,2]",0.23418895454896804,0.042552732,3.496884005e-4,0.9614674034999998,1.0006864270869793,3374.2364433788466,2934.0838678467744,0.065115798
M4_block_alpha_full_response,3,-0.00501432265690735,2.5143431707574382e-5,TRUE,alpha_volatile,"alpha[10,2]",0.00632665934309265,0.0045597721,2.46442914e-4,0.018509787099999998,1.00011870024238,4325.054334263986,3021.443250093893,0.011340982
M4_block_alpha_full_response,3,0.2921193147083592,0.08533369402568142,TRUE,alpha_volatile,"alpha[11,2]",0.36872932270835923,0.21438875000000002,0.0037887436350000003,0.982149557,1.0025587912919889,5823.797555332781,3208.998841434354,0.076610008
M4_block_alpha_full_response,3,0.045058400619000016,0.002030259466342301,TRUE,alpha_volatile,"alpha[12,2]",0.185338870619,0.177052285,0.1093602935,0.28234283849999997,1.0011608309657007,5286.318413923165,3250.4073987199417,0.14028047
M4_block_alpha_full_response,3,-0.7036249200400244,0.49508802810133073,FALSE,alpha_volatile,"alpha[13,2]",0.2763236799599755,0.0917961035,0.0010451316550000001,0.9671278369999997,1.0002840232820598,4643.7466126442305,2874.9572464902203,0.9799486
M4_block_alpha_full_response,3,-0.6148184780538609,0.37800176095646587,TRUE,alpha_volatile,"alpha[14,2]",0.33126076194613907,0.18027786499999998,0.002293277185,0.9769223424999999,1.0004052509322525,4824.607565761119,2678.971927628103,0.94607924
M4_block_alpha_full_response,3,-0.06285345758953331,0.003950557130959263,TRUE,alpha_volatile,"alpha[15,2]",0.7892540424104667,0.880868235,0.228723714,0.996872032,1.0025638278180558,6111.806252258711,2963.8209726323867,0.8521075
M4_block_alpha_full_response,3,0.46185183158751025,0.21330711434073793,TRUE,alpha_volatile,"alpha[16,2]",0.5078743275875103,0.5028932500000001,0.012899277650000004,0.992383625,1.002222774009161,6823.254684649055,2620.5577081365655,0.046022496
M4_block_alpha_full_response,3,0.1973718925777974,0.03895566397974159,TRUE,alpha_volatile,"alpha[17,2]",0.2247542405777974,0.064944538,0.0038634878900000004,0.9389824779999999,1.0017883022751886,3213.9830396055977,2538.3730212215764,0.027382348
M4_block_alpha_full_response,3,-0.34569693756094055,0.11950637263901283,TRUE,alpha_volatile,"alpha[18,2]",0.5412240924390594,0.5597675200000001,0.033406279700000006,0.988084001,1.000772167341333,5017.4787410408935,2265.6274581239445,0.88692103
