model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M7_single_alpha_full_response,4,0.06377377631774994,0.0040670945458264034,TRUE,alpha_general,"alpha[43,1]",0.54150287631775,0.536843925,0.2999340235,0.8059293649999999,1.001603528819335,5305.138140504381,2127.4578578331416,0.4777291
M7_single_alpha_full_response,4,-0.18292688308724997,0.033462244556016416,TRUE,alpha_general,"alpha[44,1]",0.41115455691275,0.398991395,0.21254625,0.6503626229999999,1.001569210260691,5733.313301656923,2562.4277715173125,0.59408144
M7_single_alpha_full_response,4,-0.4426745679982125,0.19596077315240404,FALSE,alpha_general,"alpha[45,1]",0.5313878020017875,0.526451275,0.1246669705,0.93157092,1.0030633098233674,3354.679663633307,961.7390064353515,0.97406237
M7_single_alpha_full_response,4,0.05652013854607507,0.003194526061267521,TRUE,alpha_general,"alpha[46,1]",0.732337218546075,0.7807376699999999,0.30404202799999996,0.986811275,0.9998886462992123,5803.314719092035,3214.285847797514,0.67581708
M7_single_alpha_full_response,4,0.14931589668476875,0.022295237002776535,TRUE,alpha_general,"alpha[47,1]",0.15657676358476874,0.0345818915,0.0010752507850000001,0.8363050869999995,1.0001248943928593,4645.153645775983,2992.9938567106105,0.0072608669
M7_single_alpha_full_response,4,0.3151209777069732,0.09930123059099871,TRUE,alpha_general,"alpha[48,1]",0.3415485207069732,0.24863003,0.0036624919600000013,0.9349000754999999,1.0016579102286403,7096.686325062202,3020.1235501013016,0.026427543
M7_single_alpha_full_response,4,0.13246135822218616,0.017546011422066327,TRUE,alpha_general,"alpha[49,1]",0.20563322922218616,0.061278797999999995,0.001102228635,0.8657191274999998,0.9999980492579122,7700.615854836067,3376.1933145380804,0.073171871
M7_single_alpha_full_response,4,0.015529130510661245,2.4115389441714996e-4,TRUE,alpha_general,"alpha[50,1]",0.05612660151066125,0.052310255,0.006096801570000001,0.12028431949999999,1.0013767380345773,3218.955918677875,1994.12001100117,0.040597471
M7_single_alpha_full_response,4,0.05082812699811501,0.002583498494136508,TRUE,alpha_general,"alpha[51,1]",0.122828755998115,0.102435765,0.03983096505,0.2686337414999994,1.0021913540068383,4218.813918976294,2145.272148185764,0.072000629
M7_single_alpha_full_response,4,-0.12316864800950003,0.015170515852488116,FALSE,alpha_general,"alpha[52,1]",0.1807910019905,0.1754228,0.11536687350000001,0.2629482449999998,0.9999055450779339,5156.901298900613,3376.669039988628,0.30395965
M7_single_alpha_full_response,4,-0.07269411440829693,0.005284434269606563,TRUE,alpha_general,"alpha[53,1]",0.13166193559170308,0.047005193,0.001295723285,0.611769053,1.0004192506865341,5317.784953429249,2351.1469623350663,0.20435605
M7_single_alpha_full_response,4,0.32786444892233685,0.10749509686714763,TRUE,alpha_general,"alpha[54,1]",0.33081357052233684,0.194441305,0.0025189315700000006,0.9505589689999999,1.001862868998103,7139.925845249215,2926.4368411922937,0.0029491216
