model,ppc_draw,condition,metric,value
M3_block_alpha_stickiness,19,Volatile1,switch_after_no_loss,0.3361462728551336
M3_block_alpha_stickiness,19,Volatile2,optimal_choice,0.5959514170040486
M3_block_alpha_stickiness,19,Volatile2,choose_blue,0.5523076923076923
M3_block_alpha_stickiness,19,Volatile2,stay_rate,0.6130769230769231
M3_block_alpha_stickiness,19,Volatile2,switch_after_loss,0.4510135135135135
M3_block_alpha_stickiness,19,Volatile2,switch_after_no_loss,0.3333333333333333
M3_block_alpha_stickiness,19,Volatile3,optimal_choice,0.5846153846153846
M3_block_alpha_stickiness,19,Volatile3,choose_blue,0.4238461538461539
M3_block_alpha_stickiness,19,Volatile3,stay_rate,0.6253846153846154
M3_block_alpha_stickiness,19,Volatile3,switch_after_loss,0.46166666666666667
M3_block_alpha_stickiness,19,Volatile3,switch_after_no_loss,0.3
M3_block_alpha_stickiness,20,Stable,optimal_choice,0.59
M3_block_alpha_stickiness,20,Stable,choose_blue,0.5515384615384615
M3_block_alpha_stickiness,20,Stable,stay_rate,0.6096479791395045
M3_block_alpha_stickiness,20,Stable,switch_after_loss,0.43767785998861697
M3_block_alpha_stickiness,20,Stable,switch_after_no_loss,0.3503368623676612
M3_block_alpha_stickiness,20,Volatile1,optimal_choice,0.6176923076923077
M3_block_alpha_stickiness,20,Volatile1,choose_blue,0.4153846153846154
M3_block_alpha_stickiness,20,Volatile1,stay_rate,0.6038461538461538
M3_block_alpha_stickiness,20,Volatile1,switch_after_loss,0.4844827586206897
M3_block_alpha_stickiness,20,Volatile1,switch_after_no_loss,0.325
M3_block_alpha_stickiness,20,Volatile2,optimal_choice,0.6137651821862348
M3_block_alpha_stickiness,20,Volatile2,choose_blue,0.5707692307692308
M3_block_alpha_stickiness,20,Volatile2,stay_rate,0.6338461538461538
M3_block_alpha_stickiness,20,Volatile2,switch_after_loss,0.43270868824531517
M3_block_alpha_stickiness,20,Volatile2,switch_after_no_loss,0.31136044880785413
M3_block_alpha_stickiness,20,Volatile3,optimal_choice,0.59
M3_block_alpha_stickiness,20,Volatile3,choose_blue,0.42615384615384616
M3_block_alpha_stickiness,20,Volatile3,stay_rate,0.6038461538461538
M3_block_alpha_stickiness,20,Volatile3,switch_after_loss,0.45648604269293924
M3_block_alpha_stickiness,20,Volatile3,switch_after_no_loss,0.3429811866859624
M3_block_alpha_stickiness,21,Stable,optimal_choice,0.6187179487179487
M3_block_alpha_stickiness,21,Stable,choose_blue,0.5597435897435897
M3_block_alpha_stickiness,21,Stable,stay_rate,0.609387222946545
M3_block_alpha_stickiness,21,Stable,switch_after_loss,0.45388076490438695
M3_block_alpha_stickiness,21,Stable,switch_after_no_loss,0.3359261059795819
M3_block_alpha_stickiness,21,Volatile1,optimal_choice,0.5884615384615385
M3_block_alpha_stickiness,21,Volatile1,choose_blue,0.4338461538461538
M3_block_alpha_stickiness,21,Volatile1,stay_rate,0.5846153846153846
M3_block_alpha_stickiness,21,Volatile1,switch_after_loss,0.4825291181364393
M3_block_alpha_stickiness,21,Volatile1,switch_after_no_loss,0.35765379113018597
M3_block_alpha_stickiness,21,Volatile2,optimal_choice,0.5975708502024292
M3_block_alpha_stickiness,21,Volatile2,choose_blue,0.546923076923077
M3_block_alpha_stickiness,21,Volatile2,stay_rate,0.6092307692307692
M3_block_alpha_stickiness,21,Volatile2,switch_after_loss,0.4483333333333333
M3_block_alpha_stickiness,21,Volatile2,switch_after_no_loss,0.3414285714285714
M3_block_alpha_stickiness,21,Volatile3,optimal_choice,0.6107692307692307
M3_block_alpha_stickiness,21,Volatile3,choose_blue,0.40692307692307694
M3_block_alpha_stickiness,21,Volatile3,stay_rate,0.5846153846153846
M3_block_alpha_stickiness,21,Volatile3,switch_after_loss,0.5195911413969335
M3_block_alpha_stickiness,21,Volatile3,switch_after_no_loss,0.32959326788218796
M3_block_alpha_stickiness,22,Stable,optimal_choice,0.6087179487179487
M3_block_alpha_stickiness,22,Stable,choose_blue,0.5620512820512821
M3_block_alpha_stickiness,22,Stable,stay_rate,0.609387222946545
M3_block_alpha_stickiness,22,Stable,switch_after_loss,0.45803224013340743
M3_block_alpha_stickiness,22,Stable,switch_after_no_loss,0.33104125736738704
M3_block_alpha_stickiness,22,Volatile1,optimal_choice,0.6153846153846154
M3_block_alpha_stickiness,22,Volatile1,choose_blue,0.41307692307692306
M3_block_alpha_stickiness,22,Volatile1,stay_rate,0.6123076923076923
M3_block_alpha_stickiness,22,Volatile1,switch_after_loss,0.4828767123287671
M3_block_alpha_stickiness,22,Volatile1,switch_after_no_loss,0.3100558659217877
M3_block_alpha_stickiness,22,Volatile2,optimal_choice,0.6008097165991902
M3_block_alpha_stickiness,22,Volatile2,choose_blue,0.5576923076923077
M3_block_alpha_stickiness,22,Volatile2,stay_rate,0.6107692307692307
M3_block_alpha_stickiness,22,Volatile2,switch_after_loss,0.4552980132450331
M3_block_alpha_stickiness,22,Volatile2,switch_after_no_loss,0.33189655172413796
M3_block_alpha_stickiness,22,Volatile3,optimal_choice,0.5853846153846154
M3_block_alpha_stickiness,22,Volatile3,choose_blue,0.41846153846153844
M3_block_alpha_stickiness,22,Volatile3,stay_rate,0.5938461538461538
M3_block_alpha_stickiness,22,Volatile3,switch_after_loss,0.48366013071895425
M3_block_alpha_stickiness,22,Volatile3,switch_after_no_loss,0.3372093023255814
M3_block_alpha_stickiness,23,Stable,optimal_choice,0.6076923076923076
M3_block_alpha_stickiness,23,Stable,choose_blue,0.6005128205128205
M3_block_alpha_stickiness,23,Stable,stay_rate,0.6229465449804433
M3_block_alpha_stickiness,23,Stable,switch_after_loss,0.44869565217391305
M3_block_alpha_stickiness,23,Stable,switch_after_no_loss,0.3184834123222749
M3_block_alpha_stickiness,23,Volatile1,optimal_choice,0.6069230769230769
M3_block_alpha_stickiness,23,Volatile1,choose_blue,0.4276923076923077
M3_block_alpha_stickiness,23,Volatile1,stay_rate,0.6076923076923076
M3_block_alpha_stickiness,23,Volatile1,switch_after_loss,0.4822934232715008
M3_block_alpha_stickiness,23,Volatile1,switch_after_no_loss,0.31683168316831684
M3_block_alpha_stickiness,23,Volatile2,optimal_choice,0.6097165991902834
M3_block_alpha_stickiness,23,Volatile2,choose_blue,0.5761538461538461
M3_block_alpha_stickiness,23,Volatile2,stay_rate,0.6315384615384615
M3_block_alpha_stickiness,23,Volatile2,switch_after_loss,0.46608695652173915
M3_block_alpha_stickiness,23,Volatile2,switch_after_no_loss,0.2910344827586207
M3_block_alpha_stickiness,23,Volatile3,optimal_choice,0.5876923076923077
M3_block_alpha_stickiness,23,Volatile3,choose_blue,0.42846153846153845
M3_block_alpha_stickiness,23,Volatile3,stay_rate,0.63
M3_block_alpha_stickiness,23,Volatile3,switch_after_loss,0.44197952218430037
M3_block_alpha_stickiness,23,Volatile3,switch_after_no_loss,0.31092436974789917
M3_block_alpha_stickiness,24,Stable,optimal_choice,0.6212820512820513
M3_block_alpha_stickiness,24,Stable,choose_blue,0.5787179487179487
M3_block_alpha_stickiness,24,Stable,stay_rate,0.5947848761408083
M3_block_alpha_stickiness,24,Stable,switch_after_loss,0.4785100286532951
M3_block_alpha_stickiness,24,Stable,switch_after_no_loss,0.34401913875598084
M3_block_alpha_stickiness,24,Volatile1,optimal_choice,0.6084615384615385
M3_block_alpha_stickiness,24,Volatile1,choose_blue,0.4276923076923077
M3_block_alpha_stickiness,24,Volatile1,stay_rate,0.6069230769230769
M3_block_alpha_stickiness,24,Volatile1,switch_after_loss,0.45532646048109965
M3_block_alpha_stickiness,24,Volatile1,switch_after_no_loss,0.3426183844011142
M3_block_alpha_stickiness,24,Volatile2,optimal_choice,0.605668016194332
M3_block_alpha_stickiness,24,Volatile2,choose_blue,0.5561538461538461
M3_block_alpha_stickiness,24,Volatile2,stay_rate,0.6161538461538462
M3_block_alpha_stickiness,24,Volatile2,switch_after_loss,0.44297520661157025
M3_block_alpha_stickiness,24,Volatile2,switch_after_no_loss,0.33237410071942447
M3_block_alpha_stickiness,24,Volatile3,optimal_choice,0.5930769230769231
M3_block_alpha_stickiness,24,Volatile3,choose_blue,0.4169230769230769
M3_block_alpha_stickiness,24,Volatile3,stay_rate,0.6069230769230769
M3_block_alpha_stickiness,24,Volatile3,switch_after_loss,0.4703770197486535
M3_block_alpha_stickiness,24,Volatile3,switch_after_no_loss,0.3351278600269179
M3_block_alpha_stickiness,25,Stable,optimal_choice,0.5961538461538461
M3_block_alpha_stickiness,25,Stable,choose_blue,0.5592307692307692
M3_block_alpha_stickiness,25,Stable,stay_rate,0.6010430247718384
M3_block_alpha_stickiness,25,Stable,switch_after_loss,0.4577922077922078
M3_block_alpha_stickiness,25,Stable,switch_after_no_loss,0.3442375440362355
M3_block_alpha_stickiness,25,Volatile1,optimal_choice,0.5961538461538461
M3_block_alpha_stickiness,25,Volatile1,choose_blue,0.4323076923076923
M3_block_alpha_stickiness,25,Volatile1,stay_rate,0.6076923076923076
M3_block_alpha_stickiness,25,Volatile1,switch_after_loss,0.4626865671641791
M3_block_alpha_stickiness,25,Volatile1,switch_after_no_loss,0.3314203730272597
M3_block_alpha_stickiness,25,Volatile2,optimal_choice,0.5846153846153846
M3_block_alpha_stickiness,25,Volatile2,choose_blue,0.5776923076923077
M3_block_alpha_stickiness,25,Volatile2,stay_rate,0.6146153846153846
M3_block_alpha_stickiness,25,Volatile2,switch_after_loss,0.46471600688468157
M3_block_alpha_stickiness,25,Volatile2,switch_after_no_loss,0.32127955493741306
M3_block_alpha_stickiness,25,Volatile3,optimal_choice,0.5646153846153846
M3_block_alpha_stickiness,25,Volatile3,choose_blue,0.45
M3_block_alpha_stickiness,25,Volatile3,stay_rate,0.6153846153846154
M3_block_alpha_stickiness,25,Volatile3,switch_after_loss,0.43577235772357725
M3_block_alpha_stickiness,25,Volatile3,switch_after_no_loss,0.3386861313868613
M3_block_alpha_stickiness,26,Stable,optimal_choice,0.6084615384615385
M3_block_alpha_stickiness,26,Stable,choose_blue,0.5725641025641026
M3_block_alpha_stickiness,26,Stable,stay_rate,0.614341590612777
M3_block_alpha_stickiness,26,Stable,switch_after_loss,0.448235974551764
M3_block_alpha_stickiness,26,Stable,switch_after_no_loss,0.3342830009496676
M3_block_alpha_stickiness,26,Volatile1,optimal_choice,0.5769230769230769
M3_block_alpha_stickiness,26,Volatile1,choose_blue,0.4776923076923077
M3_block_alpha_stickiness,26,Volatile1,stay_rate,0.5946153846153847
M3_block_alpha_stickiness,26,Volatile1,switch_after_loss,0.42812006319115326
M3_block_alpha_stickiness,26,Volatile1,switch_after_no_loss,0.383808095952024
M3_block_alpha_stickiness,26,Volatile2,optimal_choice,0.6234817813765182
M3_block_alpha_stickiness,26,Volatile2,choose_blue,0.5953846153846154
M3_block_alpha_stickiness,26,Volatile2,stay_rate,0.6238461538461538
M3_block_alpha_stickiness,26,Volatile2,switch_after_loss,0.4734042553191489
M3_block_alpha_stickiness,26,Volatile2,switch_after_no_loss,0.3016304347826087
M3_block_alpha_stickiness,26,Volatile3,optimal_choice,0.5346153846153846
M3_block_alpha_stickiness,26,Volatile3,choose_blue,0.4753846153846154
M3_block_alpha_stickiness,26,Volatile3,stay_rate,0.5946153846153847
M3_block_alpha_stickiness,26,Volatile3,switch_after_loss,0.4434108527131783
M3_block_alpha_stickiness,26,Volatile3,switch_after_no_loss,0.36793893129770994
M3_block_alpha_stickiness,27,Stable,optimal_choice,0.6012820512820513
M3_block_alpha_stickiness,27,Stable,choose_blue,0.553076923076923
M3_block_alpha_stickiness,27,Stable,stay_rate,0.6059973924380704
M3_block_alpha_stickiness,27,Stable,switch_after_loss,0.46662989520132375
M3_block_alpha_stickiness,27,Stable,switch_after_no_loss,0.32888229475766567
M3_block_alpha_stickiness,27,Volatile1,optimal_choice,0.6161538461538462
M3_block_alpha_stickiness,27,Volatile1,choose_blue,0.41384615384615386
M3_block_alpha_stickiness,27,Volatile1,stay_rate,0.6138461538461538
M3_block_alpha_stickiness,27,Volatile1,switch_after_loss,0.4904679376083189
M3_block_alpha_stickiness,27,Volatile1,switch_after_no_loss,0.3029045643153527
M3_block_alpha_stickiness,27,Volatile2,optimal_choice,0.6153846153846154
M3_block_alpha_stickiness,27,Volatile2,choose_blue,0.573076923076923
M3_block_alpha_stickiness,27,Volatile2,stay_rate,0.6269230769230769
M3_block_alpha_stickiness,27,Volatile2,switch_after_loss,0.43782837127845886
M3_block_alpha_stickiness,27,Volatile2,switch_after_no_loss,0.3223593964334705
M3_block_alpha_stickiness,27,Volatile3,optimal_choice,0.583076923076923
M3_block_alpha_stickiness,27,Volatile3,choose_blue,0.41923076923076924
M3_block_alpha_stickiness,27,Volatile3,stay_rate,0.6076923076923076
M3_block_alpha_stickiness,27,Volatile3,switch_after_loss,0.46218487394957986
M3_block_alpha_stickiness,27,Volatile3,switch_after_no_loss,0.3333333333333333
M3_block_alpha_stickiness,28,Stable,optimal_choice,0.6030769230769231
M3_block_alpha_stickiness,28,Stable,choose_blue,0.5538461538461539
M3_block_alpha_stickiness,28,Stable,stay_rate,0.6117340286831813
M3_block_alpha_stickiness,28,Stable,switch_after_loss,0.4539944903581267
M3_block_alpha_stickiness,28,Stable,switch_after_no_loss,0.3292079207920792
M3_block_alpha_stickiness,28,Volatile1,optimal_choice,0.6015384615384616
M3_block_alpha_stickiness,28,Volatile1,choose_blue,0.42538461538461536
M3_block_alpha_stickiness,28,Volatile1,stay_rate,0.5846153846153846
M3_block_alpha_stickiness,28,Volatile1,switch_after_loss,0.4982758620689655
M3_block_alpha_stickiness,28,Volatile1,switch_after_no_loss,0.3486111111111111
M3_block_alpha_stickiness,28,Volatile2,optimal_choice,0.6080971659919029
M3_block_alpha_stickiness,28,Volatile2,choose_blue,0.5738461538461539
M3_block_alpha_stickiness,28,Volatile2,stay_rate,0.6153846153846154
M3_block_alpha_stickiness,28,Volatile2,switch_after_loss,0.4662045060658579
M3_block_alpha_stickiness,28,Volatile2,switch_after_no_loss,0.31950207468879666
M3_block_alpha_stickiness,28,Volatile3,optimal_choice,0.5930769230769231
M3_block_alpha_stickiness,28,Volatile3,choose_blue,0.4307692307692308
M3_block_alpha_stickiness,28,Volatile3,stay_rate,0.6253846153846154
M3_block_alpha_stickiness,28,Volatile3,switch_after_loss,0.4290375203915171
M3_block_alpha_stickiness,28,Volatile3,switch_after_no_loss,0.3260553129548763
M3_block_alpha_stickiness,29,Stable,optimal_choice,0.6076923076923076
M3_block_alpha_stickiness,29,Stable,choose_blue,0.5666666666666667
M3_block_alpha_stickiness,29,Stable,stay_rate,0.6065189048239896
M3_block_alpha_stickiness,29,Stable,switch_after_loss,0.4542314335060449
M3_block_alpha_stickiness,29,Stable,switch_after_no_loss,0.34318398474737843
M3_block_alpha_stickiness,29,Volatile1,optimal_choice,0.6153846153846154
M3_block_alpha_stickiness,29,Volatile1,choose_blue,0.4053846153846154
M3_block_alpha_stickiness,29,Volatile1,stay_rate,0.6323076923076923
M3_block_alpha_stickiness,29,Volatile1,switch_after_loss,0.4631578947368421
M3_block_alpha_stickiness,29,Volatile1,switch_after_no_loss,0.29315068493150687
M3_block_alpha_stickiness,29,Volatile2,optimal_choice,0.5983805668016194
M3_block_alpha_stickiness,29,Volatile2,choose_blue,0.5553846153846154
M3_block_alpha_stickiness,29,Volatile2,stay_rate,0.6146153846153846
M3_block_alpha_stickiness,29,Volatile2,switch_after_loss,0.4463087248322148
M3_block_alpha_stickiness,29,Volatile2,switch_after_no_loss,0.3338068181818182
M3_block_alpha_stickiness,29,Volatile3,optimal_choice,0.56
M3_block_alpha_stickiness,29,Volatile3,choose_blue,0.45
M3_block_alpha_stickiness,29,Volatile3,stay_rate,0.5653846153846154
M3_block_alpha_stickiness,29,Volatile3,switch_after_loss,0.49825174825174823
M3_block_alpha_stickiness,29,Volatile3,switch_after_no_loss,0.38461538461538464
M3_block_alpha_stickiness,30,Stable,optimal_choice,0.591025641025641
M3_block_alpha_stickiness,30,Stable,choose_blue,0.5505128205128205
M3_block_alpha_stickiness,30,Stable,stay_rate,0.6041720990873534
M3_block_alpha_stickiness,30,Stable,switch_after_loss,0.46170798898071624
M3_block_alpha_stickiness,30,Stable,switch_after_no_loss,0.33663366336633666
M3_block_alpha_stickiness,30,Volatile1,optimal_choice,0.5984615384615385
M3_block_alpha_stickiness,30,Volatile1,choose_blue,0.43615384615384617
M3_block_alpha_stickiness,30,Volatile1,stay_rate,0.6015384615384616
M3_block_alpha_stickiness,30,Volatile1,switch_after_loss,0.4407894736842105
M3_block_alpha_stickiness,30,Volatile1,switch_after_no_loss,0.36127167630057805
M3_block_alpha_stickiness,30,Volatile2,optimal_choice,0.5983805668016194
M3_block_alpha_stickiness,30,Volatile2,choose_blue,0.5638461538461539
M3_block_alpha_stickiness,30,Volatile2,stay_rate,0.6176923076923077
M3_block_alpha_stickiness,30,Volatile2,switch_after_loss,0.4567699836867863
M3_block_alpha_stickiness,30,Volatile2,switch_after_no_loss,0.3158660844250364
M3_block_alpha_stickiness,30,Volatile3,optimal_choice,0.5546153846153846
M3_block_alpha_stickiness,30,Volatile3,choose_blue,0.44769230769230767
M3_block_alpha_stickiness,30,Volatile3,stay_rate,0.6230769230769231
M3_block_alpha_stickiness,30,Volatile3,switch_after_loss,0.43564356435643564
M3_block_alpha_stickiness,30,Volatile3,switch_after_no_loss,0.3256484149855908
M3_block_alpha_stickiness,31,Stable,optimal_choice,0.6064102564102564
M3_block_alpha_stickiness,31,Stable,choose_blue,0.5756410256410256
M3_block_alpha_stickiness,31,Stable,stay_rate,0.5953063885267275
M3_block_alpha_stickiness,31,Stable,switch_after_loss,0.48732394366197185
M3_block_alpha_stickiness,31,Stable,switch_after_no_loss,0.33349514563106797
M3_block_alpha_stickiness,31,Volatile1,optimal_choice,0.5784615384615385
M3_block_alpha_stickiness,31,Volatile1,choose_blue,0.44076923076923075
M3_block_alpha_stickiness,31,Volatile1,stay_rate,0.6292307692307693
M3_block_alpha_stickiness,31,Volatile1,switch_after_loss,0.46511627906976744
M3_block_alpha_stickiness,31,Volatile1,switch_after_no_loss,0.28939828080229224
M3_block_alpha_stickiness,31,Volatile2,optimal_choice,0.6234817813765182
M3_block_alpha_stickiness,31,Volatile2,choose_blue,0.5807692307692308
M3_block_alpha_stickiness,31,Volatile2,stay_rate,0.6261538461538462
M3_block_alpha_stickiness,31,Volatile2,switch_after_loss,0.4244604316546763
M3_block_alpha_stickiness,31,Volatile2,switch_after_no_loss,0.33602150537634407
M3_block_alpha_stickiness,31,Volatile3,optimal_choice,0.5361538461538462
M3_block_alpha_stickiness,31,Volatile3,choose_blue,0.4646153846153846
M3_block_alpha_stickiness,31,Volatile3,stay_rate,0.6046153846153847
M3_block_alpha_stickiness,31,Volatile3,switch_after_loss,0.4485049833887043
M3_block_alpha_stickiness,31,Volatile3,switch_after_no_loss,0.3495702005730659
M3_block_alpha_stickiness,32,Stable,optimal_choice,0.6033333333333334
M3_block_alpha_stickiness,32,Stable,choose_blue,0.5725641025641026
M3_block_alpha_stickiness,32,Stable,stay_rate,0.5937418513689701
M3_block_alpha_stickiness,32,Stable,switch_after_loss,0.4805414551607445
M3_block_alpha_stickiness,32,Stable,switch_after_no_loss,0.34238603297769155
M3_block_alpha_stickiness,32,Volatile1,optimal_choice,0.5953846153846154
M3_block_alpha_stickiness,32,Volatile1,choose_blue,0.4376923076923077
